0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
0.020833333	0.020833333	0.020833333	0.020833333
