0.004061433	0.003684026	0.003299859	0.005422749	0.006565604	0.005728906	0.006284438	0.004175478	0.005015517	0.002923462	0.005220177	0.005906651
0.006622747	0.00624534	0.005861174	0.005840278	0.004697423	0.005534121	0.004978589	0.006736792	0.00624751	0.005484776	0.00604285	0.005356376
0.005694972	0.006072379	0.006456545	0.004333655	0.0031908	0.004027499	0.003471967	0.005580926	0.004740887	0.006832943	0.004536227	0.003849753
0.005366918	0.004989511	0.004605345	0.006728234	0.005953252	0.006789951	0.006234419	0.005480963	0.006321002	0.004228947	0.006525662	0.006612205
0.005537	0.005914407	0.006298573	0.004175683	0.003032828	0.003869527	0.003313995	0.005422954	0.004582915	0.006674971	0.004378255	0.003691781
0.004055294	0.003677887	0.003293721	0.00541661	0.006559466	0.005722767	0.006278299	0.004169339	0.005009379	0.002917323	0.005214038	0.005900513
0.004060337	0.00368293	0.003298763	0.005421653	0.006564508	0.00572781	0.006283341	0.004174382	0.005014421	0.002922365	0.005219081	0.005905555
0.006127374	0.006504781	0.006888947	0.004766058	0.003623203	0.004459901	0.003904369	0.006013329	0.00517329	0.006558996	0.00496863	0.004282155
0.004063708	0.003686301	0.003302135	0.005425024	0.006567879	0.005731181	0.006286713	0.004177753	0.005017792	0.002925737	0.005222452	0.005908927
0.005622091	0.005244684	0.004860518	0.006840934	0.005698079	0.006534777	0.005979246	0.005736136	0.006576175	0.00448412	0.006780835	0.006357032
0.004059059	0.003681652	0.003297486	0.005420375	0.00656323	0.005726532	0.006282064	0.004173104	0.005013143	0.002921088	0.005217803	0.005904278
0.005472028	0.005094621	0.004710455	0.006833344	0.005848142	0.00668484	0.006129309	0.005586073	0.006426112	0.004334057	0.006630772	0.006507095
0.006064989	0.006442396	0.006826562	0.004703672	0.003560817	0.004397516	0.003841984	0.005950943	0.005110904	0.006621382	0.004906244	0.00421977
0.004061053	0.003683646	0.00329948	0.00542237	0.006565225	0.005728526	0.006284058	0.004175099	0.005015138	0.002923082	0.005219798	0.005906272
0.004061044	0.003683637	0.003299471	0.00542236	0.006565216	0.005728517	0.006284049	0.004175089	0.005015128	0.002923073	0.005219788	0.005906263
0.006434929	0.006057522	0.005673356	0.006028095	0.00488524	0.005721939	0.005166407	0.006548975	0.006435327	0.005296958	0.006230668	0.005544193
